n:conj:n	yx	X=friend	Y=companion	phrases=friend and companion 
n:nsubjpass:v<-extend->v:prep:TO->to->TO:pobj:n	yx	X=period	Y=month	phrases=period will be extended to 12 months 
n:nsubj:v<-top->v:advcl:v->bow->v:nsubj:n	yx	X=financier	Y=dealer	phrases=financiers and the Israeli widow of a computer game czar topped the list of Japan 's biggest taxpayers for 1993 , while real estate dealers 
n:infmod:v->expel->v:dobj:n	yx	X=someone	Y=man	phrases=someone '' to expel the East Timorese men 
n:nsubj:v<-earn->v:advcl:v->come->v:nsubj:n	yx	X=victory	Y=win	phrases=victory at Roland Garros would not earn him the accolade of a `` Grand Slam '' because his wins 
n:nn:n<-Holmes->n:nn:n	yx	X=chief	Y=executive	phrases=chief executive 
n:pobj:IN<-over<-IN:prep:n<-jump->n:dep:n	yx	X=period	Y=year	phrases=period last year 
n:prep:IN->over->IN:pobj:n->reluctance->n:poss:n	yx	X=concern	Y=firm	phrases=concern over the firm 
n:prep:IN->in->IN:pobj:n	yx	X=job	Y=sport	phrases=job in Australian sport 
n:nn:n<-skill->n:conj:n->strategy->n:nn:n	yx	X=communication	Y=test	phrases=communication skills , sharp mood swings and negative test 
n:nsubj:v<-flee->v:prep:TO->to->TO:pobj:n	yx	X=people	Y=country	phrases=people have fled to neighbouring countries 
n:conj:n	yx	X=food	Y=drink	phrases=food , drink 
n:nsubj:v<-rise->v:advcl:v->rise->v:nsubj:n	yx	X=earnings	Y=dividend	phrases=Earnings per share rose to 34.39 pence from 31.54 in 1992 , while the dividend 
n:nsubj:v<-say->v:ccomp:v->fall->v:nsubj:n	yx	X=association	Y=order	phrases=association said that machinery orders 
n:dobj:v<-attribute->v:prep:TO->to->TO:pobj:n	yx	X=decrease	Y=fall	phrases=decrease to a fall 
n:dobj:v<-expect->v:dep:n->afternoon->n:dep:n	yx	X=time	Y=GMT	phrases=time -LRB- Monday afternoon GMT 
n:pobj:IN<-of<-IN:prep:n<-location->n:dep:n	yx	X=weapon	Y=gun	phrases=weapons -- two mortar guns 
n:prep:IN->as->IN:pobj:n	yx	X=action	Y=blockade	phrases=actions such as a naval blockade 
n:nsubj:v<-say->v:ccomp:v->show->v:nsubj:n	yx	X=official	Y=recorder	phrases=officials have said that flight recorders 
n:pobj:IN<-of<-IN:prep:n<-location->n:dep:n	yx	X=weapon	Y=gun	phrases=weapons -- two mortar guns 
n:appos:n->Vorobiov->n:nn:n	yx	X=head	Y=General	phrases=head of the defense ministry 's finance section , General 
n:nn:n	yx	X=production	Y=capacity	phrases=production capacity 
n:prep:IN->of->IN:pobj:n	yx	X=rate	Y=mortality	phrases=rates of malnutrition and infant mortality 
n:dep:n->Air->n:nn:n	yx	X=enterprise	Y=Business	phrases=enterprise Business 
n:prep:IN->after->IN:pobj:n	yx	X=day	Y=tomorrow	phrases=day after tomorrow 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=year	phrases=period of last year 
n:nsubj:v<-use->v:xcomp:v->check->v:dobj:n	yx	X=force	Y=troops	phrases=forces are using extensive air power to check the advancing troops 
n:conj:n	yx	X=soldier	Y=militiaman	phrases=soldiers and militiamen 
n:dobj:v<-describe->v:prep:IN->as->IN:pobj:n	yx	X=impact	Y=bump	phrases=impact as `` a bump 
n:nsubj:v<-be<-v:ccomp:v<-say->v:nsubj:n	yx	X=person	Y=Self	phrases=person killed was in the engine cab , said Richard Self 
n:rcmod:v->range->v:prep:IN->from->IN:pobj:n	yx	X=injury	Y=bruise	phrases=injuries that ranged from bruises 
n:dobj:v<-describe->v:prep:IN->as->IN:pobj:n	yx	X=impact	Y=bump	phrases=impact as `` a bump 
n:nsubj:v<-be<-v:ccomp:v<-say->v:nsubj:n	yx	X=person	Y=Self	phrases=person killed was in the engine cab , said Richard Self 
n:rcmod:v->range->v:prep:IN->from->IN:pobj:n	yx	X=injury	Y=bruise	phrases=injuries that ranged from bruises 
n:nsubj:v<-include->v:dobj:n->Italia->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition includes Berlusconi 's Forza Italia , the pro-autonomy Northern League under Umberto Bossi , the National Alliance 
n:pobj:IN<-for<-IN:prep:v<-report->v:tmod:n	yx	X=period	Y=year	phrases=period last year 
n:prep:IN->after->IN:pobj:n	yx	X=day	Y=tomorrow	phrases=day after tomorrow 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:nn:n	yx	X=news	Y=report	phrases=News reports 
n:nsubj:v<-remain->v:prep:IN->in->IN:pobj:n	yx	X=difference	Y=gap	phrases=difference remains in the price gap 
n:dep:n	yx	X=metre	Y=foot	phrases=metre -LRB- 27,938 foot 
n:dep:n	yx	X=metre	Y=foot	phrases=metre -LRB- 29,028 foot 
n:dep:n	yx	X=metre	Y=foot	phrases=metre -LRB- 150 foot 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=council	phrases=meeting of the EU 's foreign affairs council 
n:nsubjpass:v<-build<-v:ccomp:v<-say->v:nsubj:n	yx	X=unit	Y=company	phrases=units for electrical power stations have been built or are under construction , the French company 
n:conj:n	yx	X=unit	Y=group	phrases=unit and a group 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=month	phrases=period of between six to 12 months 
n:conj:n->one-third->n:prep:IN->of->IN:pobj:n	yx	X=death	Y=fatality	phrases=deaths -- or roughly one-third of all male cancer fatalities 
n:prep:TO->to->TO:pobj:n	yx	X=blood	Y=family	phrases=blood to the British royal family 
n:pobj:IN<-of<-IN:prep:n<-location->n:dep:n	yx	X=weapon	Y=gun	phrases=weapons -- two mortar guns 
n:partmod:v->relate->v:prep:TO->to->TO:pobj:n	yx	X=offence	Y=attack	phrases=offences relating to an attack 
n:poss:n	yx	X=state	Y=power	phrases=state 's power 
n:conj:n	yx	X=writer	Y=journalist	phrases=writer and journalist 
n:nsubj:v<-include->v:dobj:n->Italia->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition also includes Berlusconi 's Forza Italia , the National Alliance 
n:poss:n<-position<-n:nsubj:n	yx	X=party	Y=opposition	phrases=party 's formal position is clear-cut opposition 
n:dobj:v<-plan->v:xcomp:v->mark->v:dobj:n	yx	X=day	Y=anniversary	phrases=days of ceremonies as from June 12 to mark the first anniversary 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 3.24 million square feet 
n:nn:n	yx	X=news	Y=report	phrases=news report 
n:rcmod:v->shell->v:prep:IN->in->IN:pobj:n	yx	X=time	Y=day	phrases=time the Khmer Rouge had shelled the bordertown in as many days 
n:conj:n	yx	X=injury	Y=damage	phrases=injuries and damage 
n:nsubj:v<-be<-v:ccomp:v<-say->v:nsubj:n	yx	X=person	Y=Self	phrases=person killed was in an engine car , said Richard Self 
n:dobj:v<-describe->v:prep:IN->as->IN:pobj:n	yx	X=impact	Y=bump	phrases=impact as `` a bump 
n:conj:n<-highway->n:conj:n->tran->n:dep:n	yx	X=railway	Y=rail	phrases=railways and a trans - Alpine rail 
n:pobj:IN<-in->IN:conj:TO->to->TO:pobj:n	yx	X=degree	Y=extent	phrases=degree or to the extent 
n:nn:n<-Kouchner->n:conj:n	yx	X=affair	Y=party	phrases=affairs minister Bernard Kouchner and his party 
n:prep:IN->of->IN:pobj:n->brigade->n:conj:n	yx	X=unit	Y=member	phrases=unit of the -LRB- south 's -RRB- 22nd brigade and around 100 members 
n:nsubj:v<-surrender->v:prep:TO->to->TO:pobj:n	yx	X=unit	Y=force	phrases=unit of the -LRB- south 's -RRB- 22nd brigade and around 100 members of the special guard of Ali Salem al-Baid surrendered to the forces 
n:appos:n->Gazit->n:nn:n	yx	X=head	Y=General	phrases=head of the military administration in Gaza , General 
n:pobj:IN<-of<-IN:prep:n<-presence->n:dep:n	yx	X=weapon	Y=gun	phrases=weapons -- two mortar guns 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Conference	phrases=meeting of the Police Federation Conference 
n:conj:n	yx	X=push	Y=shove	phrases=push or a shove 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=month	phrases=period of between six to 12 months 
n:conj:n	yx	X=prisoner	Y=hostage	phrases=prisoners and hostages 
n:prep:IN->for->IN:pobj:n	yx	X=condition	Y=participation	phrases=conditions for its participation 
n:prep:IN->of->IN:pobj:n->brigade->n:conj:n	yx	X=unit	Y=member	phrases=unit of the -LRB- south 's -RRB- 22nd brigade and around 100 members 
n:nsubj:v<-surrender->v:prep:TO->to->TO:pobj:n	yx	X=unit	Y=force	phrases=unit of the -LRB- south 's -RRB- 22nd brigade and around 100 members of the special guard of Ali Salem al-Baid surrendered to the forces 
n:nsubj:v<-use->v:xcomp:v->check->v:dobj:n	yx	X=force	Y=troops	phrases=forces are using extensive air power to check the advancing troops 
n:advmod:RB->ago->RB:npadvmod:n	yx	X=period	Y=year	phrases=period a year 
n:infmod:v->end->v:dobj:n	yx	X=effort	Y=war	phrases=effort to end the two - year war 
n:conj:n	yx	X=part	Y=fragment	phrases=parts , or fragments 
n:prep:TO->to->TO:pobj:n	yx	X=blood	Y=family	phrases=blood to the British royal family 
n:nn:n<-Antonini->n:nn:n	yx	X=chief	Y=executive	phrases=chief executive 
n:conj:n<-whale->n:conj:n	yx	X=dolphin	Y=porpoise	phrases=dolphins and porpoises 
n:nsubjpass:v<-damage<-v:ccomp:v<-say->v:nsubj:n	yx	X=facility	Y=source	phrases=facilities in the south have not been damaged by the fighting since May 5 between rival northern and southern army units , the sources 
n:appos:n->Cedras->n:nn:n	yx	X=chief	Y=General	phrases=chief , General 
n:nn:n<-Richards->n:nn:n	yx	X=chief	Y=executive	phrases=chief executive 
n:conj:n	yx	X=part	Y=fragment	phrases=parts , or fragments 
n:dobj:v<-resume->v:prep:IN->after->IN:pobj:n	yx	X=flight	Y=break	phrases=flights to the Lebanese capital next week , after a 10-year break 
n:prep:IN->of->IN:pobj:n->brigade->n:conj:n	yx	X=unit	Y=member	phrases=unit of the -LRB- south 's -RRB- 22nd brigade and around 100 members 
n:nsubj:v<-surrender->v:prep:TO->to->TO:pobj:n	yx	X=unit	Y=force	phrases=unit of the -LRB- south 's -RRB- 22nd brigade and around 100 members of the special guard of Ali Salem al-Baid surrendered to the forces 
n:dep:JJ->aware->JJ:prep:IN->in->IN:pobj:n	yx	X=activity	Y=support	phrases=activity that we are aware of in support 
n:nsubj:JJ<-aware->JJ:ccomp:v->put->v:nsubjpass:n	yx	X=government	Y=state	phrases=government is aware that any state 
n:nn:n<-industry->n:conj:n->export->n:nn:n	yx	X=oil	Y=crude	phrases=oil industry as well as Iraqi crude 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:infmod:v->end->v:dobj:n	yx	X=effort	Y=war	phrases=efforts to end the war 
n:appos:n->Cedras->n:nn:n	yx	X=chief	Y=General	phrases=chief , General 
n:infmod:v->prepare->v:dobj:n	yx	X=meeting	Y=summit	phrases=meeting here to prepare the summit 
n:prep:TO->to->TO:pobj:n	yx	X=commitment	Y=investment	phrases=commitment to foreign investment 
n:prep:IN->of->IN:pobj:n	yx	X=organization	Y=company	phrases=organization of 100 British companies 
n:prep:IN->in->IN:pobj:n	yx	X=participation	Y=intervention	phrases=participation in any international military intervention 
n:nsubj:v<-come->v:xcomp:v->discuss->v:dobj:n	yx	X=time	Y=future	phrases=time had come to discuss the future 
n:infmod:v->re-think->v:dobj:n	yx	X=time	Y=future	phrases=time to re-think the specific future 
n:prep:IN->of->IN:pobj:n	yx	X=lot	Y=company	phrases=lot of companies 
n:nsubj:n	yx	X=offer	Y=proposition	phrases=offer made was a normal business proposition 
n:nsubj:v<-have->v:prep:IN->for->IN:pobj:n	yx	X=time	Y=day	phrases=time we might have some of our European players for only 18 days 
n:prep:IN->of->IN:pobj:n->Asprilla->n:conj:n	yx	X=power	Y=skill	phrases=power of Faustino Asprilla and the midfield skills 
n:dobj:v<-take->v:conj:v->award->v:dobj:n	yx	X=place	Y=right	phrases=place in Paris , without the British associations , and awards itself the exclusive right 
n:prep:IN->in->IN:pobj:n	yx	X=match	Y=final	phrases=match in the finals 
n:prep:IN->of->IN:pobj:n	yx	X=part	Y=world	phrases=parts of the world 
n:nsubj:v<-fill->v:dobj:n	yx	X=music	Y=air	phrases=music and chants of party slogans filled the air 
n:conj:n	yx	X=business	Y=industry	phrases=business and industry 
n:conj:n->role->n:conj:n	yx	X=status	Y=position	phrases=status of UNITA 's radio station Vorgan , the role and position 
n:conj:n	yx	X=role	Y=position	phrases=role and position 
n:conj:n->mission->n:appos:n	yx	X=position	Y=governorship	phrases=positions , six diplomatic missions , three provincial governorships 
n:appos:n->Cedras->n:nn:n	yx	X=chief	Y=General	phrases=chief , General 
n:nsubjpass:v<-damage<-v:ccomp:v<-say->v:nsubj:n	yx	X=facility	Y=source	phrases=facilities in the south have not been damaged by the fighting , the sources 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 6.6 trillion cubic feet 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 12 trillion cubic feet 
n:conj:n<-tank->n:conj:n	yx	X=artillery	Y=battery	phrases=artillery and anti-aircraft batteries 
n:appos:JJ->third->JJ:prep:IN->of->IN:pobj:n	yx	X=people	Y=population	phrases=people in the territory , a third of the population 
n:nn:n	yx	X=residence	Y=Palace	phrases=residence Sanjika Palace 
n:nsubj:v<-have->v:dobj:n	yx	X=dog	Y=puppy	phrases=dog has had a puppy 
n:prep:IN->on->IN:pobj:n	yx	X=release	Y=parole	phrases=release on medical parole 
n:partmod:v->control->v:prep:IN->by->IN:pobj:n	yx	X=area	Y=Front	phrases=area controlled by the Moro National Liberation Front 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 32,764 square feet 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 118,360 square feet 
n:conj:n->meter->n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 118,360 square feet -RRB- in London and 33,444 square meters -LRB- 359,857 square feet 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 359,857 square feet 
n:pobj:IN<-during<-IN:prep:JJ<-open->JJ:ccomp:n	yx	X=day	Y=holiday	phrases=day , which is not a public holiday 
n:appos:n	yx	X=metre	Y=foot	phrases=metres below sea level -LRB- 840 feet 
n:conj:n	yx	X=security	Y=protection	phrases=security and protection 
n:dobj:v<-submit->v:prep:IN->after->IN:pobj:n	yx	X=motion	Y=passage	phrases=motion against Prime Minister Tsutomu Hata 's cabinet after the passage 
n:prep:IN->on->IN:pcomp:v->support->v:dobj:n	yx	X=decision	Y=move	phrases=decision on whether to support the move 
n:nsubjpass:v<-detain<-v:ccomp:v<-say->v:nsubj:n	yx	X=person	Y=relative	phrases=persons working for the US television network NBC were detained by police and questioned for two hours after the crew interviewed dissident Wang Dan at his Beijing home , relatives 
n:conj:v->wound->v:advcl:v->open->v:dobj:n	yx	X=attack	Y=fire	phrases=attacks on Israelis on the Gaza Strip in recent days and a Jewish lorry driver was seriously wounded near the settlement of Morag on Thursday when Islamic fundamentalists opened fire 
n:appos:n	yx	X=newspaper	Y=Daily	phrases=newspaper , the People 's Daily 
n:nsubj:v<-see->v:dobj:n	yx	X=state	Y=death	phrases=state of New South Wales , which has a slightly bigger and seemingly no less violent population , has seen only four deaths 
n:conj:n<-tank->n:conj:n	yx	X=artillery	Y=battery	phrases=artillery and anti-aircraft batteries 
n:nn:n<-band->n:nn:n	yx	X=boy	Y=scout	phrases=boy scout 
n:dobj:v<-take->v:prep:IN->at->IN:pobj:n	yx	X=position	Y=place	phrases=position at strategic places 
n:prep:IN->of->IN:pobj:n->Office->n:poss:n	yx	X=official	Y=Prosecutor	phrases=officials of the South Korean Supreme Prosecutor 
n:dep:v->attribute->v:prep:TO->to->TO:pobj:n	yx	X=number	Y=factor	phrases=number of recession-induced failures -- attributed to such factors 
n:nn:n<-Longbottom->n:nn:n	yx	X=chief	Y=executive	phrases=chief executive 
n:prep:IN->of->IN:pobj:n	yx	X=region	Y=country	phrases=regions of the country 
n:dobj:v<-submit->v:prep:IN->after->IN:pobj:n	yx	X=motion	Y=passage	phrases=motion against Hata 's cabinet after the passage 
n:nsubj:v<-use->v:dobj:n->penalty->n:nn:n	yx	X=state	Y=death	phrases=states to use the death 
n:ccomp:v->schedule->v:nsubjpass:n	yx	X=fact	Y=detail	phrases=fact that details 
n:prep:IN->of->IN:pobj:n	yx	X=formation	Y=federation	phrases=formation of a real Russian federation 
n:prep:IN->of->IN:pobj:n->battalion->n:nn:n	yx	X=part	Y=support	phrases=part of a logistical support 
n:conj:n<-tank->n:conj:n	yx	X=artillery	Y=battery	phrases=artillery and anti-aircraft batteries 
n:nsubj:v<-survey->v:dobj:n->businessman->n:conj:n	yx	X=association	Y=family	phrases=association surveyed 908 Japanese businessmen and their families 
n:conj:n	yx	X=honesty	Y=integrity	phrases=honesty and integrity 
n:prep:IN->for->IN:pobj:n	yx	X=movement	Y=introduction	phrases=movement for the introduction 
n:prep:IN->from->IN:pobj:n	yx	X=group	Y=community	phrases=groups from Pakistan 's minority Shiite community 
n:dobj:v<-promise->v:advcl:v->provide->v:dobj:n	yx	X=response	Y=answer	phrases=response '' once the British government provided answers 
n:dep:v<-move->v:dobj:n->process->n:nn:n	yx	X=order	Y=peace	phrases=order to move the Ulster peace 
n:nsubj:v<-clash->v:prep:IN->with->IN:pobj:n	yx	X=force	Y=troops	phrases=forces clashed with the troops 
n:prep:IN->of->IN:pobj:n->Babangida->n:nn:n	yx	X=head	Y=General	phrases=head of state General 
n:infmod:v->mark->v:dobj:n	yx	X=day	Y=anniversary	phrases=days of protest ceremonies as from June 12 to mark the first anniversary 
n:conj:n	yx	X=war	Y=jihad	phrases=war or jihad 
n:conj:n->liberalisation->n:prep:IN->of->IN:pobj:n	yx	X=rate	Y=flow	phrases=rates and liberalisation of capital flows 
n:prep:IN->of->IN:pobj:n	yx	X=end	Y=period	phrases=end of its period 
n:pobj:IN<-since<-IN:prep:v<-register->v:nsubjpass:n	yx	X=beginning	Y=attack	phrases=beginning of May , 12 `` attacks 
n:nn:n<-band->n:nn:n	yx	X=boy	Y=scout	phrases=boy scout 
n:appos:n	yx	X=metre	Y=foot	phrases=metres below sea level -LRB- 840 feet 
n:prep:IN->of->IN:pobj:n	yx	X=system	Y=government	phrases=system of government 
n:conj:v->impress->v:prep:IN->as->IN:pobj:n	yx	X=politician	Y=governor	phrases=politician among leaders of the Caucasus and that as governor 
n:conj:n	yx	X=association	Y=society	phrases=associations ... sects and secret societies 
n:partmod:v->surround->v:dobj:n	yx	X=territory	Y=enclave	phrases=territories surrounding the enclave 
n:infmod:v->end->v:dobj:n	yx	X=effort	Y=war	phrases=efforts to end the civil war 
n:prep:IN->from->IN:pobj:n	yx	X=pressure	Y=head	phrases=pressure from other heads 
n:conj:n<-dispute->n:conj:n	yx	X=struggle	Y=war	phrases=struggle in southeastern Turkey , two separatist conflicts inside Georgia and the war 
n:conj:n<-dispute->n:conj:n	yx	X=conflict	Y=war	phrases=conflicts inside Georgia and the war 
n:prep:IN->of->IN:pobj:n->battalion->n:nn:n	yx	X=part	Y=support	phrases=part of a logistical support 
n:dep:n	yx	X=time	Y=day	phrases=times a day 
n:dobj:v<-take->v:prep:IN->at->IN:pobj:n	yx	X=position	Y=place	phrases=positions at strategic places 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:conj:n	yx	X=merchant	Y=jeweller	phrases=merchants and jewellers 
n:nsubj:n<-point->n:advcl:v->give->v:dobj:n	yx	X=selection	Y=way	phrases=selection could become a point of dissension among consumers if the European Union did not give way 
n:pobj:IN<-from->IN:tmod:n	yx	X=period	Y=year	phrases=period last year 
